Predicted_Prob,Credit_Score,Score_Tier
0.21663921722159848,731,Good
0.7777238764103404,422,Very Poor
0.08401585396864997,804,Exceptional
0.5229165388172231,562,Poor
0.7106257663546128,459,Very Poor
0.10376668055242137,793,Very Good
0.4788634112765335,587,Fair
0.7937771958238593,413,Very Poor
0.6065370717692907,516,Poor
0.26746014956947217,703,Good
0.06254674210795567,816,Exceptional
0.15486383999732745,765,Very Good
0.058258246785689055,818,Exceptional
0.09253982493428019,799,Very Good
0.08448993808610239,804,Exceptional
0.14241833078745092,772,Very Good
0.10093328393442944,794,Very Good
0.474646852538171,589,Fair
0.10040689223195984,795,Very Good
0.3690191382288847,647,Fair
0.10122322285540217,794,Very Good
0.09229511384520098,799,Very Good
0.05736206956916751,818,Exceptional
0.0839934014651417,804,Exceptional
0.09008761340156372,800,Very Good
0.12190061121407526,783,Very Good
0.05608918980231227,819,Exceptional
0.29327294172805674,689,Good
0.6286969622386357,504,Poor
0.08329531081643869,804,Exceptional
0.13678893774463083,775,Very Good
0.2942986076009429,688,Good
0.8062351369194406,407,Very Poor
0.065274774518225,814,Exceptional
0.14930706523318632,768,Very Good
0.6688871022139511,482,Very Poor
0.05860081552441925,818,Exceptional
0.1819307118805969,750,Very Good
0.3519330061187854,656,Fair
0.05977912356156904,817,Exceptional
0.1697652654804458,757,Very Good
0.25752100886973267,708,Good
0.06296850997322236,815,Exceptional
0.07510706546373887,809,Exceptional
0.05825329701132997,818,Exceptional
0.1061556272606721,792,Very Good
0.12168338762589012,783,Very Good
0.8176330406633804,400,Very Poor
0.06085876197140472,817,Exceptional
0.08484360561648838,803,Exceptional
0.11435497248787022,787,Very Good
0.5164726255023421,566,Poor
0.13340002051311323,777,Very Good
0.13132734839929383,778,Very Good
0.08355342978478911,804,Exceptional
0.13795443215643768,774,Very Good
0.06226190469941666,816,Exceptional
0.14328355820296212,771,Very Good
0.12252953872064251,783,Very Good
0.09966135883867584,795,Very Good
0.19718705180265805,742,Very Good
0.3234823995014099,672,Good
0.11709194060344001,786,Very Good
0.13678632174026098,775,Very Good
0.09154295832612458,800,Very Good
0.14221612219975466,772,Very Good
0.10238856329848484,794,Very Good
0.08783533571539115,802,Exceptional
0.09326407330448497,799,Very Good
0.42244935964341085,618,Fair
0.1058994045206744,792,Very Good
0.22108703824119344,728,Good
0.12949206757163778,779,Very Good
0.1311224072648341,778,Very Good
0.11563160413720151,786,Very Good
0.2577113756538101,708,Good
0.06640006307306003,813,Exceptional
0.3944674865299926,633,Fair
0.18507640572925038,748,Very Good
0.08527238933252043,803,Exceptional
0.7542868565677833,435,Very Poor
0.06138559180747754,816,Exceptional
0.09078596697220968,800,Very Good
0.10926218618505203,790,Very Good
0.07486146120656492,809,Exceptional
0.16433907724908478,760,Very Good
0.16887691929520182,757,Very Good
0.10754427541725463,791,Very Good
0.05731602915754042,818,Exceptional
0.16578171051859608,759,Very Good
0.08938562387218385,801,Exceptional
0.2917511912072878,690,Good
0.12983449062995767,779,Very Good
0.12648410587080336,780,Very Good
0.12616352586630017,781,Very Good
0.07156863013760403,811,Exceptional
0.41359712478337746,623,Fair
0.11637568813640885,786,Very Good
0.12798087758226506,780,Very Good
0.05304850152935807,821,Exceptional
0.20979936996499512,735,Good
0.07258607929369576,810,Exceptional
0.8248028009880598,396,Very Poor
0.1849210068696101,748,Very Good
0.09402473892815032,798,Very Good
0.09703276289061162,797,Very Good
0.2517366804817141,712,Good
0.14947924063271953,768,Very Good
0.7654540418636284,429,Very Poor
0.08060642355410086,806,Exceptional
0.0608313304873916,817,Exceptional
0.28647493778432287,692,Good
0.06412471082262829,815,Exceptional
0.1953834926424543,743,Very Good
0.6624580259186724,486,Very Poor
0.10512405982725948,792,Very Good
0.5993767555829227,520,Poor
0.10852321154255344,790,Very Good
0.12658353301539238,780,Very Good
0.09360304693490046,799,Very Good
0.061784829340305186,816,Exceptional
0.08449588908515057,804,Exceptional
0.7266815338905538,450,Very Poor
0.031204551815789867,833,Exceptional
0.08108345151918162,805,Exceptional
0.3444721318593452,661,Fair
0.049765476506089465,823,Exceptional
0.17774473670224428,752,Very Good
0.19133675638739261,745,Very Good
0.08050292523129034,806,Exceptional
0.15780697271317914,763,Very Good
0.3721493465960801,645,Fair
0.17897561862934777,752,Very Good
0.20714869119156248,736,Good
0.16918768275134066,757,Very Good
0.3054160165200878,682,Good
0.3378856567554003,664,Fair
0.0734765686085023,810,Exceptional
0.21573012546333503,731,Good
0.13003134278143744,778,Very Good
0.07814090399605779,807,Exceptional
0.07090921283410133,811,Exceptional
0.09231370332726771,799,Very Good
0.773476693886946,425,Very Poor
0.10021702108957313,795,Very Good
0.2567401043791656,709,Good
0.3344639129626804,666,Fair
0.17099838176074297,756,Very Good
0.7721029074074346,425,Very Poor
0.0906738522234659,800,Very Good
0.41915620931569314,619,Fair
0.4563307036654278,599,Fair
0.10425808195536151,793,Very Good
0.07305384526302118,810,Exceptional
0.057392214451439584,818,Exceptional
0.10238117620648225,794,Very Good
0.11245553370907069,788,Very Good
0.15325387555247505,766,Very Good
0.22244057269407724,728,Good
0.051796231021851505,822,Exceptional
0.7339074647381857,446,Very Poor
0.18165621212529434,750,Very Good
0.7863008501293121,418,Very Poor
0.14550144663386164,770,Very Good
0.2621151391570993,706,Good
0.1642916410200178,760,Very Good
0.5470333054303402,549,Poor
0.0745675602928686,809,Exceptional
0.1951931064391218,743,Very Good
0.07942641305863125,806,Exceptional
0.14144427091561074,772,Very Good
0.13510424825837433,776,Very Good
0.598410182432787,521,Poor
0.10602739532352284,792,Very Good
0.06648044603986447,813,Exceptional
0.05962704221534765,817,Exceptional
0.22962752229993535,724,Good
0.11806805599057524,785,Very Good
0.11435497248787022,787,Very Good
0.10105186385985018,794,Very Good
0.3390646318582572,664,Fair
0.1540569021029378,765,Very Good
0.30522359080120115,682,Good
0.09985858632179158,795,Very Good
0.12261063533142719,783,Very Good
0.1359325939428722,775,Very Good
0.7030572884607229,463,Very Poor
0.09412850543626662,798,Very Good
0.12155812119097865,783,Very Good
0.1535428573995582,766,Very Good
0.11182531376937381,788,Very Good
0.16826627528912866,757,Very Good
0.10961093267906473,790,Very Good
0.15508357229286068,765,Very Good
0.13009255395950997,778,Very Good
0.35033550049654444,657,Fair
0.08800637952043239,802,Exceptional
0.09321403967493877,799,Very Good
0.06482164145682182,814,Exceptional
0.3035449830797339,683,Good
0.11080009114616245,789,Very Good
0.07731952481334999,807,Exceptional
0.22053534477330566,729,Good
0.10007738165921158,795,Very Good
0.6520116391232158,491,Very Poor
0.22383071096058382,727,Good
0.14790994700696117,769,Very Good
0.05949397428628349,817,Exceptional
0.07166984099878153,811,Exceptional
0.09793816311791745,796,Very Good
0.18578907692138352,748,Very Good
0.06696878292331797,813,Exceptional
0.32443840313973143,672,Good
0.09165349710823274,800,Very Good
0.3731698420618031,645,Fair
0.07226273685138117,810,Exceptional
0.15216575879104782,766,Very Good
0.6065741572330194,516,Poor
0.15678787655245907,764,Very Good
0.7974371918760494,411,Very Poor
0.059612666813965653,817,Exceptional
0.0988522448685651,796,Very Good
0.09016221949801406,800,Very Good
0.15483550859491388,765,Very Good
0.7037828034931846,463,Very Poor
0.16264249466516364,761,Very Good
0.12873703916264084,779,Very Good
0.06986218441183442,812,Exceptional
0.18256140514744937,750,Very Good
0.26200257012835115,706,Good
0.7468610157522299,439,Very Poor
0.2561474362867586,709,Good
0.05585434285244566,819,Exceptional
0.14347671092352182,771,Very Good
0.1347820591740347,776,Very Good
0.18011260074236166,751,Very Good
0.08928492923283403,801,Exceptional
0.0612088535752526,816,Exceptional
0.051303158562681236,822,Exceptional
0.09800733216509822,796,Very Good
0.08734645489519773,802,Exceptional
0.08398129662109756,804,Exceptional
0.15340003736764163,766,Very Good
0.12898651817873172,779,Very Good
0.3731698420618031,645,Fair
0.6867219435060834,472,Very Poor
0.789554121566054,416,Very Poor
0.0930227870876006,799,Very Good
0.40277709334158657,628,Fair
0.3946344518950451,633,Fair
0.13867811585752488,774,Very Good
0.1264332824542071,780,Very Good
0.6539850285357046,490,Very Poor
0.5386385476689975,554,Poor
0.07799401826810873,807,Exceptional
0.14319679810634572,771,Very Good
0.28550527488504424,693,Good
0.06583431353321784,814,Exceptional
0.15185957353935312,766,Very Good
0.515734799900521,566,Poor
0.6639874976125985,485,Very Poor
0.18690967030575734,747,Very Good
0.3200718633572033,674,Good
0.10518613824288214,792,Very Good
0.06846612937906323,812,Exceptional
0.09359306716093113,799,Very Good
0.05192722583941488,821,Exceptional
0.1137137140626629,787,Very Good
0.06742182707292192,813,Exceptional
0.12000198338241397,784,Very Good
0.32868029048330655,669,Fair
0.061599328390386204,816,Exceptional
0.1572978406782899,763,Very Good
0.11600342555191853,786,Very Good
0.057319899254572454,818,Exceptional
0.07709009107949949,808,Exceptional
0.062283783218708366,816,Exceptional
0.1556229803896328,764,Very Good
0.03880226681621666,829,Exceptional
0.13359568076116193,777,Very Good
0.08960646146743988,801,Exceptional
0.05751401269840119,818,Exceptional
0.06513853917588266,814,Exceptional
0.49102981299729287,580,Poor
0.22576529205239645,726,Good
0.4868957341986051,582,Fair
0.05716927820983282,819,Exceptional
0.43938909800350134,608,Fair
0.26261187132501956,706,Good
0.1499423527464432,768,Very Good
0.3298722176617218,669,Fair
0.22450607692309976,727,Good
0.09377924260393689,798,Very Good
0.08638646964093724,802,Exceptional
0.12441731006362698,782,Very Good
0.0966666666530402,797,Very Good
0.054633517016573666,820,Exceptional
0.06616585576032896,814,Exceptional
0.08932257460813488,801,Exceptional
0.06731484969753125,813,Exceptional
0.26746014956947217,703,Good
0.0614985855425524,816,Exceptional
0.45507062579036617,600,Fair
0.19435609128301734,743,Very Good
0.11496176339428835,787,Very Good
0.20839041852928658,735,Good
0.07441213247620171,809,Exceptional
0.18299723596809891,749,Very Good
0.07897730140854593,807,Exceptional
0.0905734746297307,800,Very Good
0.2765560240934993,698,Good
0.15653071340044442,764,Very Good
0.07579515515105321,808,Exceptional
0.2525883045743599,711,Good
0.3963354410940379,632,Fair
0.12513353360583798,781,Very Good
0.062103663636470754,816,Exceptional
0.14760255938314615,769,Very Good
0.2936004474931676,689,Good
0.0804662342962297,806,Exceptional
0.10123140084401494,794,Very Good
0.10368123276441038,793,Very Good
0.051078747131545185,822,Exceptional
0.13356799668356287,777,Very Good
0.20193144583889489,739,Good
0.0711488434920419,811,Exceptional
0.13915160187602227,773,Very Good
0.30563477647276915,682,Good
0.0645154593133328,815,Exceptional
0.057148841052481456,819,Exceptional
0.23950587159047446,718,Good
0.1616013475983738,761,Very Good
0.07506206601078352,809,Exceptional
0.24804206162274203,714,Good
0.12541644575260116,781,Very Good
0.3636181956782621,650,Fair
0.35679022282164613,654,Fair
0.12764314824920586,780,Very Good
0.05975928082121998,817,Exceptional
0.0837958113594837,804,Exceptional
0.08426672610510855,804,Exceptional
0.05232044007251641,821,Exceptional
0.25873480419931943,708,Good
0.2825963116369623,695,Good
0.1695983826785154,757,Very Good
0.06207729325152137,816,Exceptional
0.3593087081964115,652,Fair
0.11824764322860364,785,Very Good
0.0931187213538457,799,Very Good
0.22736207171595982,725,Good
0.20305201245124396,738,Good
0.18607910370805125,748,Very Good
0.08852635779222894,801,Exceptional
0.15163674488689938,767,Very Good
0.6603809149628073,487,Very Poor
0.2656275929549026,704,Good
0.0961160250359127,797,Very Good
0.08311909844749982,804,Exceptional
0.13836981958566055,774,Very Good
0.11731917903785541,785,Very Good
0.08957290730440105,801,Exceptional
0.10775181090340422,791,Very Good
0.47263644804027316,590,Fair
0.08127411290106064,805,Exceptional
0.175338115231386,754,Very Good
0.07333171401732579,810,Exceptional
0.20300644378360946,738,Good
0.4122509089476325,623,Fair
0.11561750625267893,786,Very Good
0.11147416958224454,789,Very Good
0.05732325608568001,818,Exceptional
0.10238958028218893,794,Very Good
0.4660881796306041,594,Fair
0.6835067572565519,474,Very Poor
0.13735083362123618,774,Very Good
0.08463738119501238,803,Exceptional
0.15016272719025225,767,Very Good
0.08397718910131206,804,Exceptional
0.1503437030260114,767,Very Good
0.10375852171282389,793,Very Good
0.060182382632557915,817,Exceptional
0.15608935333170532,764,Very Good
0.130083642225296,778,Very Good
0.24493484377831584,715,Good
0.11938242936367223,784,Very Good
0.10991594407737704,790,Very Good
0.41040985237333377,624,Fair
0.8318488384562663,392,Very Poor
0.10205727767867266,794,Very Good
0.6589421560011413,488,Very Poor
0.756354549413684,434,Very Poor
0.06573699753838382,814,Exceptional
0.17764051195692196,752,Very Good
0.0548980073964835,820,Exceptional
0.16593463908890427,759,Very Good
0.1397159455016447,773,Very Good
0.22546340936481724,726,Good
0.1685108571846868,757,Very Good
0.09606468118714566,797,Very Good
0.3043907414122401,683,Good
0.3956777478376325,632,Fair
0.06228759290417015,816,Exceptional
0.04720638628560319,824,Exceptional
0.1222852633527461,783,Very Good
0.14514536434906194,770,Very Good
0.2427225374544452,717,Good
0.06275120755424198,815,Exceptional
0.640849012153052,498,Very Poor
0.26757664708630696,703,Good
0.099745073846085,795,Very Good
0.055212040906478306,820,Exceptional
0.21751621734602902,730,Good
0.12979802021099768,779,Very Good
0.06297305588720113,815,Exceptional
0.06183116381030621,816,Exceptional
0.2027619558651958,738,Good
0.3721493465960801,645,Fair
0.04914691390062936,823,Exceptional
0.14479217258300436,770,Very Good
0.20155603587437274,739,Good
0.1402463811960038,773,Very Good
0.6733976779089316,480,Very Poor
0.11914079752978048,784,Very Good
0.7120399523676518,458,Very Poor
0.06847982517272966,812,Exceptional
0.06770133236825833,813,Exceptional
0.07599333466607186,808,Exceptional
0.05787298496201365,818,Exceptional
0.16015336112799625,762,Very Good
0.33961199956887317,663,Fair
0.059470507274282755,817,Exceptional
0.16868293832789535,757,Very Good
0.08008197238960223,806,Exceptional
0.7418080186957715,442,Very Poor
0.5746945842522713,534,Poor
0.09189437394626497,799,Very Good
0.0544509250879022,820,Exceptional
0.6746278695330044,479,Very Poor
0.0988885819287372,796,Very Good
0.06104004966877086,816,Exceptional
0.1108728583850872,789,Very Good
0.07296525710569897,810,Exceptional
0.1295623915525271,779,Very Good
0.10128755416392152,794,Very Good
0.10526133135666965,792,Very Good
0.16569757551530992,759,Very Good
0.5931403574364368,524,Poor
0.16808368937855012,758,Very Good
0.34159972855144866,662,Fair
0.6530385893692643,491,Very Poor
0.06742482840364616,813,Exceptional
0.07453492691373831,809,Exceptional
0.5997675779559514,520,Poor
0.15357535196671182,766,Very Good
0.04535211749285685,825,Exceptional
0.4076655112281986,626,Fair
0.05839979699056855,818,Exceptional
0.8063175884890583,407,Very Poor
0.049381719214102233,823,Exceptional
0.16754485389711898,758,Very Good
0.058163682762007236,818,Exceptional
0.16911522497008694,757,Very Good
0.10432951382346745,793,Very Good
0.08845250631243563,801,Exceptional
0.10070995443084685,795,Very Good
0.29578979381370624,687,Good
0.36394410018201734,650,Fair
0.09711689735171229,797,Very Good
0.053010464873692674,821,Exceptional
0.138501707123876,774,Very Good
0.14578359252625156,770,Very Good
0.1735795758078407,755,Very Good
0.260777429948688,707,Good
0.11167287383714135,789,Very Good
0.2197947590499613,729,Good
0.07362714237815508,810,Exceptional
0.08097742705222775,805,Exceptional
0.05377854490769678,820,Exceptional
0.5641158016069334,540,Poor
0.05732368375032334,818,Exceptional
0.17303829841802862,755,Very Good
0.07089079169174713,811,Exceptional
0.051994562445199004,821,Exceptional
0.08396176908978631,804,Exceptional
0.06813339106156306,813,Exceptional
0.15809923056417252,763,Very Good
0.07513184207516535,809,Exceptional
0.12879179300742516,779,Very Good
0.805149938323464,407,Very Poor
0.08535291846549307,803,Exceptional
0.08146774360920021,805,Exceptional
0.0943202423232518,798,Very Good
0.5087799698313001,570,Poor
0.13851560218565742,774,Very Good
0.1623028849072738,761,Very Good
0.07854424756372547,807,Exceptional
0.7514889232627079,437,Very Poor
0.17348056684605112,755,Very Good
0.10862012861443582,790,Very Good
0.15845377759793308,763,Very Good
0.05738693824929769,818,Exceptional
0.14701861692901344,769,Very Good
0.08017360914164105,806,Exceptional
0.14589985704907374,770,Very Good
0.2277412531498231,725,Good
0.29743075163010635,686,Good
0.06334088201179298,815,Exceptional
0.06126298250756027,816,Exceptional
0.03225795439788522,832,Exceptional
0.05307188095253952,821,Exceptional
0.07651047957476366,808,Exceptional
0.059017645485530575,818,Exceptional
0.11329422097683121,788,Very Good
0.16585863396101522,759,Very Good
0.056987543823782294,819,Exceptional
0.12263945941871654,783,Very Good
0.7254084922010592,451,Very Poor
0.12340707624553396,782,Very Good
0.06765636646226744,813,Exceptional
0.15706365164506692,764,Very Good
0.14620772441434257,770,Very Good
0.6625858267085597,486,Very Poor
0.27002675990599107,701,Good
0.0859429558975039,803,Exceptional
0.1268371225563008,780,Very Good
0.06611362550662721,814,Exceptional
0.14812522876437328,769,Very Good
0.13493608958085085,776,Very Good
0.29680210971009335,687,Good
0.2904693537818189,690,Good
0.1616130504912532,761,Very Good
0.07845415966801353,807,Exceptional
0.09729596026876247,796,Very Good
0.48766554810545026,582,Fair
0.07696570112930674,808,Exceptional
0.13841976285069146,774,Very Good
0.2794743011906299,696,Good
0.7042499551421331,463,Very Poor
0.048062487493167896,824,Exceptional
0.6295300924699202,504,Poor
0.4014896627450917,629,Fair
0.09378941314213445,798,Very Good
0.09176296942643282,800,Very Good
0.05148184926938187,822,Exceptional
0.22103562813273855,728,Good
0.09339049854989295,799,Very Good
0.07824010839678608,807,Exceptional
0.12385046283270079,782,Very Good
0.14716313946924706,769,Very Good
0.7532002874004541,436,Very Poor
0.06976714529546088,812,Exceptional
0.15519974741078588,765,Very Good
0.08127211507172792,805,Exceptional
0.05633506223326912,819,Exceptional
0.2802396665215889,696,Good
0.07268958076340143,810,Exceptional
0.3767093196896882,643,Fair
0.3146526586248207,677,Good
0.06811325025507912,813,Exceptional
0.43568192787521615,610,Fair
0.2824856201290396,695,Good
0.2627018051595829,706,Good
0.05943835443726631,817,Exceptional
0.049410543380706405,823,Exceptional
0.0692483990064006,812,Exceptional
0.14947795099985467,768,Very Good
0.08249158006341255,805,Exceptional
0.6331930919622498,502,Poor
0.09516189119564392,798,Very Good
0.07611584173609809,808,Exceptional
0.3363704471223768,665,Fair
0.06334150924108176,815,Exceptional
0.15417193940075594,765,Very Good
0.13804323084515877,774,Very Good
0.08910415898624996,801,Exceptional
0.19856507191679615,741,Very Good
0.3515352614119917,657,Fair
0.061150220632724836,816,Exceptional
0.06772142506250158,813,Exceptional
0.16995971905742013,757,Very Good
0.09059456705749398,800,Very Good
0.122440569489636,783,Very Good
0.09842929082360367,796,Very Good
0.19782233463638632,741,Very Good
0.05029727745124032,822,Exceptional
0.23169325393109547,723,Good
0.6824978584140522,475,Very Poor
0.09482392959299264,798,Very Good
0.08857286226239197,801,Exceptional
0.1138756801561507,787,Very Good
0.05353244449085125,821,Exceptional
0.09063157476953705,800,Very Good
0.3371190249165503,665,Fair
0.13193919641299773,777,Very Good
0.16483712894318064,759,Very Good
0.06685240414290174,813,Exceptional
0.04817412380076163,824,Exceptional
0.8153907141774195,402,Very Poor
0.06843842184697557,812,Exceptional
0.3205672364803875,674,Good
0.1481404846525733,769,Very Good
0.10140423693294785,794,Very Good
0.09575972018904942,797,Very Good
0.15580764406067976,764,Very Good
0.19314290729206438,744,Very Good
0.1051971504491574,792,Very Good
0.12342253541981557,782,Very Good
0.5355533568645467,555,Poor
0.08549373059453756,803,Exceptional
0.10456024962316962,792,Very Good
0.07375951450600092,809,Exceptional
0.7375335672598485,444,Very Poor
0.09666968291220428,797,Very Good
0.13046298822100663,778,Very Good
0.11915395337123347,784,Very Good
0.06624704408751822,814,Exceptional
0.3343185186722363,666,Fair
0.05666330586624553,819,Exceptional
0.0595615479465414,817,Exceptional
0.07780781172850623,807,Exceptional
0.10540884542622589,792,Very Good
0.061899858906355056,816,Exceptional
0.08221834380435354,805,Exceptional
0.07273639854723782,810,Exceptional
0.05607539221175215,819,Exceptional
0.10631001579835407,792,Very Good
0.7767282153409175,423,Very Poor
0.10525259943766134,792,Very Good
0.1005680806934194,795,Very Good
0.08387090070987926,804,Exceptional
0.08291990327414969,804,Exceptional
0.15877867732914047,763,Very Good
0.09086092815651307,800,Very Good
0.07415686483137544,809,Exceptional
0.12201979176776487,783,Very Good
0.08286421119918673,804,Exceptional
0.09033285602193619,800,Very Good
0.6646127172690967,484,Very Poor
0.1435932300225605,771,Very Good
0.7234950354261325,452,Very Poor
0.11489296592647862,787,Very Good
0.08193117555201049,805,Exceptional
0.3803987029908215,641,Fair
0.06719757488600234,813,Exceptional
0.17050701613892932,756,Very Good
0.401166140253783,629,Fair
0.08685150819684957,802,Exceptional
0.09250191528488416,799,Very Good
0.10993448688032656,790,Very Good
0.14156730768954487,772,Very Good
0.17236442636372812,755,Very Good
0.2964167033057232,687,Good
0.5249555879444273,561,Poor
0.05695897058166596,819,Exceptional
0.19188638721593365,744,Very Good
0.7253767029742723,451,Very Poor
0.0649568293104066,814,Exceptional
0.2591163620818067,707,Good
0.05534349404166831,820,Exceptional
0.06085141206060043,817,Exceptional
0.18134989375301738,750,Very Good
0.3849797369431079,638,Fair
0.09891486419157831,796,Very Good
0.07112254431082529,811,Exceptional
0.15774775861474216,763,Very Good
0.6547929886043052,490,Very Poor
0.06195061261797281,816,Exceptional
0.10733546272712469,791,Very Good
0.16428588650575054,760,Very Good
0.14443430645392885,771,Very Good
0.7287522208084347,449,Very Poor
0.10070910889216064,795,Very Good
0.1916025121115627,745,Very Good
0.09192986624570287,799,Very Good
0.06788323708650197,813,Exceptional
0.28259033413833756,695,Good
0.07304395419535657,810,Exceptional
0.11820561060027436,785,Very Good
0.2854622279677934,693,Good
0.11915652412110934,784,Very Good
0.07302154898545712,810,Exceptional
0.18737339954331844,747,Very Good
0.4187659329360665,620,Fair
0.12398322864059072,782,Very Good
0.09185339800656818,799,Very Good
0.07122102706842195,811,Exceptional
0.0942578652033368,798,Very Good
0.2854622279677934,693,Good
0.1259072046477973,781,Very Good
0.11755348876542046,785,Very Good
0.05262333387986847,821,Exceptional
0.17172341143075337,756,Very Good
0.1988671572660669,741,Very Good
0.3276768952878301,670,Fair
0.09519886150557952,798,Very Good
0.09349027872327305,799,Very Good
0.06612826235128112,814,Exceptional
0.1016048068691769,794,Very Good
0.42448802302563493,617,Fair
0.16205577988067982,761,Very Good
0.12046918703053991,784,Very Good
0.5678834991619756,538,Poor
0.06822672645656129,812,Exceptional
0.08770825306928656,802,Exceptional
0.24938442056081986,713,Good
0.15506800968508175,765,Very Good
0.06383832454840165,815,Exceptional
0.12213317451148373,783,Very Good
0.1295091063121509,779,Very Good
0.5404298276854193,553,Poor
0.0818862691977213,805,Exceptional
0.09960363082060958,795,Very Good
0.06362767460053156,815,Exceptional
0.31068704323892926,679,Good
0.6962134909386872,467,Very Poor
0.06015876428411119,817,Exceptional
0.06065023775480527,817,Exceptional
0.6551119126212375,490,Very Poor
0.4251590923589642,616,Fair
0.22521179098185645,726,Good
0.37263920887390223,645,Fair
0.13807211475764997,774,Very Good
0.19134307954395882,745,Very Good
0.15532536046289025,765,Very Good
0.7553630649639904,435,Very Poor
0.07200969180561598,810,Exceptional
0.1919675675375905,744,Very Good
0.0932986777781024,799,Very Good
0.05332857686452864,821,Exceptional
0.25867399322980866,708,Good
0.19072574692227653,745,Very Good
0.47027499068874185,591,Fair
0.062103663636470754,816,Exceptional
0.07527409662414011,809,Exceptional
0.6415295129693814,497,Very Poor
0.05571411271632603,819,Exceptional
0.13636501662899464,775,Very Good
0.09727696374529929,796,Very Good
0.10059551460862685,795,Very Good
0.5110093138468207,569,Poor
0.1016695618856599,794,Very Good
0.09512113756447586,798,Very Good
0.7590528350933928,433,Very Poor
0.6736213054168843,480,Very Poor
0.2578373210829686,708,Good
0.2261478279310989,726,Good
0.102380729794147,794,Very Good
0.49708040747745086,577,Poor
0.08008068724081659,806,Exceptional
0.05794208243781787,818,Exceptional
0.046316000994926505,825,Exceptional
0.05886496852205958,818,Exceptional
0.09001769284277725,800,Very Good
0.4251675704364671,616,Fair
0.17550351764139432,753,Very Good
0.3873776743830529,637,Fair
0.0921042688379554,799,Very Good
0.07866666646690858,807,Exceptional
0.06558684317904552,814,Exceptional
0.0874623378904452,802,Exceptional
0.1498956033503542,768,Very Good
0.4544197000647272,600,Fair
0.11577984982652383,786,Very Good
0.0911439853032504,800,Very Good
0.05323647964618507,821,Exceptional
0.4284315691686909,614,Fair
0.06534834736962955,814,Exceptional
0.28558350973700436,693,Good
0.06869640243270655,812,Exceptional
0.12827036001129746,779,Very Good
0.2801348554965376,696,Good
0.0552128161460537,820,Exceptional
0.27715304307234373,698,Good
0.16417366062917008,760,Very Good
0.12831546992215456,779,Very Good
0.26522859595418147,704,Good
0.10430770702573336,793,Very Good
0.17194386702259798,755,Very Good
0.11900378378178376,785,Very Good
0.16311293346962732,760,Very Good
0.08271379801943435,805,Exceptional
0.08655815734480554,802,Exceptional
0.13877108049751183,774,Very Good
0.08945175423352758,801,Exceptional
0.09797322207640688,796,Very Good
0.08396733569870599,804,Exceptional
0.07680547189442234,808,Exceptional
0.30807014228164603,681,Good
0.18801633008268268,747,Very Good
0.06413617548021437,815,Exceptional
0.101667006000979,794,Very Good
0.07369376075208903,809,Exceptional
0.09526552410010208,798,Very Good
0.10982983105872147,790,Very Good
0.10888951732590346,790,Very Good
0.23132504062813972,723,Good
0.07510386077321585,809,Exceptional
0.6684214808944946,482,Very Poor
0.6117319890213067,514,Poor
0.26340011130154617,705,Good
0.18171511334206553,750,Very Good
0.143460689738112,771,Very Good
0.06724444182616934,813,Exceptional
0.1393541577675787,773,Very Good
0.06324103003576374,815,Exceptional
0.6632377877428095,485,Very Poor
0.14444492958448812,771,Very Good
0.2063861124631926,736,Good
0.06657126821841435,813,Exceptional
0.05555942099832732,819,Exceptional
0.09173721908446035,800,Very Good
0.15682627588328915,764,Very Good
0.13935974869462486,773,Very Good
0.06573991926863236,814,Exceptional
0.04758613562121653,824,Exceptional
0.11933301754108455,784,Very Good
0.1058994045206744,792,Very Good
0.05300114206108067,821,Exceptional
0.14160085574772582,772,Very Good
0.08444425146398798,804,Exceptional
0.12213060904297274,783,Very Good
0.11298655673655136,788,Very Good
0.1204388326058984,784,Very Good
0.08365920676854335,804,Exceptional
0.354234617613027,655,Fair
0.17226714927496214,755,Very Good
0.19618969435279598,742,Very Good
0.16373894127387886,760,Very Good
0.10474999334954861,792,Very Good
0.13993072513792218,773,Very Good
0.20528862882842483,737,Good
0.0836981433171488,804,Exceptional
0.267611411226601,703,Good
0.09266491446929236,799,Very Good
0.6221473086701944,508,Poor
0.1967556536103613,742,Very Good
0.22394930836122867,727,Good
0.057642657868630744,818,Exceptional
0.10968704861346507,790,Very Good
0.16593281204513508,759,Very Good
0.06392823986356891,815,Exceptional
0.10633233249797984,792,Very Good
0.24227335706270683,717,Good
0.08188605562713738,805,Exceptional
0.0638970531426761,815,Exceptional
0.08747986072437036,802,Exceptional
0.6258055820590938,506,Poor
0.05775193484065269,818,Exceptional
0.3512332726481767,657,Fair
0.05529514511804102,820,Exceptional
0.1103820191913758,789,Very Good
0.1531944247737239,766,Very Good
0.11909304191705809,784,Very Good
0.07450425607054234,809,Exceptional
0.22051295234626134,729,Good
0.16152969395554412,761,Very Good
0.24358159750663905,716,Good
0.0716180959507356,811,Exceptional
0.2892496121005313,691,Good
0.45580728894875033,599,Fair
0.2678692273881885,703,Good
0.074614014299409,809,Exceptional
0.1981614356563748,741,Very Good
0.08498371107294997,803,Exceptional
0.056742836045884606,819,Exceptional
0.08365683888012719,804,Exceptional
0.10536676518466297,792,Very Good
0.056453694052224945,819,Exceptional
0.07614765339297307,808,Exceptional
0.6550966876053531,490,Very Poor
0.09995391055643621,795,Very Good
0.09541001597445417,798,Very Good
